txn_id,account_id,customer_id,timestamp,amount,currency,direction,channel,counterparty,counterparty_country,asset_type,crypto_symbol,wallet_type,buyer_id,is_conversion
TXN43A69FA9FF,ACCC40869FF,CUST0037,2026-05-16T21:06:02,8475.04,USD,debit,wire,Merchant/Haddad,US,FIAT,,,,False
TXNBE06950FC5,ACC02414BC0,CUST0090,2026-05-16T23:33:43,275.9,USD,credit,wire,Merchant/Moreau,CA,FIAT,,,,False
TXN5736F87CE6,ACC111E36C4,CUST0030,2026-05-17T00:08:36,4364.63,USD,debit,card,Merchant/Lee,NL,FIAT,,,,False
TXN2A7BEB5349,ACC214B90FB,CUST0070,2026-05-17T00:11:53,1475.75,USD,debit,ach,Merchant/Cohen,SG,FIAT,,,,False
TXNFCC7C99092,ACC83B973E7,CUST0056,2026-05-17T00:15:01,1780.6,USD,debit,wire,Merchant/Andersson,FR,FIAT,,,,False
TXN792410134E,ACCF945E5E7,CUST0018,2026-05-17T01:25:24,669.66,SOL,credit,crypto,NovaCrypto,FR,CRYPTO,SOL,exchange_wallet,BUYER-2C8768,False
TXNF8004E6BA2,ACC02414BC0,CUST0090,2026-05-17T02:31:53,799.23,USD,credit,wire,Merchant/Chen,CA,FIAT,,,,False
TXN973F2D7396,ACC39F0CA15,CUST0084,2026-05-17T03:02:01,3637.16,XRP,credit,crypto,OrbitalX,GB,CRYPTO,XRP,exchange_wallet,BUYER-5A2829,False
TXN9EDA3B6E77,ACCBF311AB7,CUST0051,2026-05-17T03:17:41,4288.54,USD,credit,wire,Merchant/Lee,NL,FIAT,,,,False
TXN80A5686048,ACC890A231D,CUST0072,2026-05-17T03:59:08,113.03,USD,credit,ach,Merchant/Okafor,AU,FIAT,,,,False
TXN48DD6BE4AF,ACC4959D983,CUST0007,2026-05-17T04:27:37,5563.72,USD,credit,wire,Merchant/Lee,AU,FIAT,,,,False
TXN3B735369B0,ACC0EE28409,CUST0047,2026-05-17T04:31:11,953.28,USD,credit,wire,Merchant/Volkov,SG,FIAT,,,,False
TXN05AE7C3F01,ACC1E50EF85,CUST0023,2026-05-17T04:51:20,632.23,USD,debit,wire,Merchant/Santos,GB,FIAT,,,,False
TXN44883E0CC6,ACC7DD16C55,CUST0002,2026-05-17T05:44:00,383.01,USD,credit,ach,Merchant/Santos,NL,FIAT,,,,False
TXNEB3B78635E,ACC0E253720,CUST0041,2026-05-17T06:11:05,1892.68,SOL,credit,crypto,OrbitalX,CA,CRYPTO,SOL,exchange_wallet,BUYER-66C662,False
TXNF6B9BB8B04,ACC2228256E,CUST0024,2026-05-17T06:25:02,428.14,ETH,credit,crypto,CoinBridge Exchange,DE,CRYPTO,ETH,exchange_wallet,BUYER-44F563,False
TXN4429315AA6,ACCC5335F93,CUST0087,2026-05-17T07:43:37,3804.15,USD,credit,card,Merchant/Silva,AU,FIAT,,,,False
TXND54A3EA9C3,ACC78049D8C,CUST0041,2026-05-17T07:46:11,130.11,USD,credit,ach,Merchant/Kowalski,CA,FIAT,,,,False
TXN6B466E3077,ACCEFC74DA3,CUST0052,2026-05-17T10:28:46,7300.0,USD,debit,ach,Merchant/Novak,DE,FIAT,,,,False
TXN6FD0B2AB3E,ACC4A13B151,CUST0004,2026-05-17T11:03:30,1227.94,USD,debit,card,Merchant/Chen,GB,FIAT,,,,False
TXNCEFC8F65D8,ACCC5335F93,CUST0087,2026-05-17T11:26:09,292.06,XRP,debit,crypto,CoinBridge Exchange,AU,CRYPTO,XRP,exchange_wallet,,False
TXN6659C1466A,ACCDB6B7A26,CUST0065,2026-05-17T11:27:18,3985.21,USD,debit,wire,Merchant/Chen,CA,FIAT,,,,False
TXNC6B0AB046B,ACC282C086D,CUST0036,2026-05-17T12:06:25,687.49,USD,debit,card,Merchant/Haddad,AU,FIAT,,,,False
TXN611FEB1BCF,ACC006A7EBF,CUST0055,2026-05-17T12:50:17,328.84,USD,credit,card,Merchant/Cohen,NL,FIAT,,,,False
TXN50496AF68A,ACCCC1882B4,CUST0089,2026-05-17T13:50:24,7266.47,USD,debit,wire,Merchant/Volkov,SG,FIAT,,,,False
TXN2FBE175DB6,ACC78072F9C,CUST0046,2026-05-17T14:24:10,84.49,USD,credit,card,Merchant/Tanaka,NL,FIAT,,,,False
TXNB57A950929,ACCA229FF18,CUST0056,2026-05-17T15:28:20,998.01,USD,credit,card,Merchant/Novak,FR,FIAT,,,,False
TXNEF18C4FF92,ACC0EE28409,CUST0047,2026-05-17T16:13:11,1035.33,USD,credit,wire,Merchant/Nguyen,SG,FIAT,,,,False
TXNE36766EE54,ACC7C9A1497,CUST0029,2026-05-17T16:37:50,7810.7,USD,debit,ach,Merchant/Nguyen,NL,FIAT,,,,False
TXN07C6805590,ACCA91A5FC0,CUST0019,2026-05-17T18:58:39,7485.2,USD,credit,wire,Merchant/Haddad,GB,FIAT,,,,False
TXNFE42D32276,ACCD3711587,CUST0024,2026-05-17T19:04:18,2790.06,SOL,debit,crypto,CoinBridge Exchange,DE,CRYPTO,SOL,exchange_wallet,,False
TXNEFF4E8C086,ACCC0175359,CUST0049,2026-05-17T19:08:35,1196.82,USD,debit,ach,Merchant/Cohen,AU,FIAT,,,,False
TXNBFBBEA909F,ACCD3711587,CUST0024,2026-05-17T20:13:52,5006.78,USD,debit,ach,Merchant/Ivanov,DE,FIAT,,,,False
TXNDFDA91C4C3,ACC890A231D,CUST0072,2026-05-17T20:26:26,316.43,USD,credit,ach,Merchant/Garcia,AU,FIAT,,,,False
TXN38E3734EC9,ACCEE612836,CUST0031,2026-05-17T22:34:16,4172.51,XRP,credit,crypto,OrbitalX,SG,CRYPTO,XRP,exchange_wallet,,True
TXNB92131A6A0,ACCEE612836,CUST0031,2026-05-17T23:00:59,421.1,XRP,debit,crypto,OrbitalX,SG,CRYPTO,XRP,exchange_wallet,,False
TXN13C0A9E5CD,ACCCFFF58EB,CUST0060,2026-05-17T23:35:39,869.96,USD,debit,card,Merchant/Santos,FR,FIAT,,,,False
TXN234805F9ED,ACC7A6DEBCB,CUST0081,2026-05-18T00:02:42,3757.93,USD,credit,ach,Merchant/Muller,AU,FIAT,,,,False
TXN9C06625BA6,ACC282C086D,CUST0036,2026-05-18T00:22:05,1197.03,USD,credit,ach,Merchant/Moreau,AU,FIAT,,,,False
TXN33011C39EA,ACC5D8749DD,CUST0035,2026-05-18T00:45:06,641.64,USD,debit,ach,Merchant/Rossi,SG,FIAT,,,,False
TXNC74B7F81FD,ACCBF311AB7,CUST0051,2026-05-18T01:03:03,1842.96,USD,credit,wire,Merchant/Osei,NL,FIAT,,,,False
TXNAE9516FF8A,ACCD375BE54,CUST0048,2026-05-18T01:34:15,2882.93,USD,credit,card,Merchant/Chen,US,FIAT,,,,False
TXN513912D45A,ACCED830739,CUST0042,2026-05-18T02:14:27,612.06,USD,credit,card,Merchant/Kowalski,CA,FIAT,,,,False
TXN348E6D724A,ACC79CD60D9,CUST0069,2026-05-18T02:16:17,1307.8,USD,credit,wire,Merchant/Nguyen,AU,FIAT,,,,False
TXN4592D77C35,ACC5FFE8845,CUST0077,2026-05-18T03:24:38,7360.48,USD,debit,wire,Merchant/Muller,NL,FIAT,,,,False
TXN2A21CFE89F,ACC5EFC0872,CUST0003,2026-05-18T03:40:25,1377.97,USD,credit,ach,Merchant/Brown,DE,FIAT,,,,False
TXND727A05E5D,ACC006A7EBF,CUST0055,2026-05-18T04:17:49,432.89,USD,debit,ach,Merchant/Patel,NL,FIAT,,,,False
TXNB4B8513CF8,ACC282C086D,CUST0036,2026-05-18T04:48:28,3014.54,USD,credit,ach,Merchant/Novak,AU,FIAT,,,,False
TXN3994A88A3F,ACCDB6B7A26,CUST0065,2026-05-18T04:56:45,5965.74,USD,credit,card,Merchant/Lee,CA,FIAT,,,,False
TXN0236977891,ACC0A07CC5A,CUST0086,2026-05-18T05:42:29,2895.2,USD,credit,ach,Merchant/Cohen,CA,FIAT,,,,False
TXNDE3726D3F3,ACC5FFE8845,CUST0077,2026-05-18T07:30:03,8762.66,USD,credit,card,Merchant/Santos,NL,FIAT,,,,False
TXNADB019350D,ACCEED3F5D7,CUST0006,2026-05-18T08:14:55,3094.29,XRP,credit,crypto,P2P Marketplace,SG,CRYPTO,XRP,exchange_wallet,BUYER-7A6023,False
TXN06FD2A836F,ACC86CD298C,CUST0061,2026-05-18T08:17:47,4342.55,USD,debit,ach,Merchant/Lee,FR,FIAT,,,,False
TXN6AA2707711,ACCFFF6AE73,CUST0073,2026-05-18T09:50:35,291.85,USD,debit,card,Merchant/Abara,DE,FIAT,,,,False
TXN305ED740CC,ACCDCF37C97,CUST0011,2026-05-18T10:45:08,746.11,USD,debit,card,Merchant/Tanaka,AU,FIAT,,,,False
TXN8D6E3FA2D6,ACCAF58DD2C,CUST0033,2026-05-18T11:12:26,662.05,USD,debit,ach,Merchant/Farouk,NL,FIAT,,,,False
TXNA5D3E2E38C,ACC78072F9C,CUST0046,2026-05-18T11:23:53,360.39,USD,credit,wire,Merchant/Chen,NL,FIAT,,,,False
TXNB3B68314E7,ACC0A07CC5A,CUST0086,2026-05-18T11:39:22,3562.27,USD,credit,wire,Merchant/Andersson,CA,FIAT,,,,False
TXN5C0F217D17,ACCC67FF9ED,CUST0076,2026-05-18T11:42:18,341.08,USD,credit,wire,Merchant/Silva,DE,FIAT,,,,False
TXN79EAA0BB90,ACCFD76BC67,CUST0070,2026-05-18T11:51:32,1640.69,USD,credit,wire,Merchant/Patel,SG,FIAT,,,,False
TXN29CBF7116E,ACCF945E5E7,CUST0018,2026-05-18T12:47:50,1566.65,USD,debit,card,Merchant/Osei,FR,FIAT,,,,False
TXN4D618DCC75,ACC7DD16C55,CUST0002,2026-05-18T14:24:33,355.6,USD,credit,card,Merchant/Abara,NL,FIAT,,,,False
TXNC64CC300E0,ACC7A6DEBCB,CUST0081,2026-05-18T14:52:01,4269.02,USD,debit,ach,Merchant/Khan,AU,FIAT,,,,False
TXNA8D026D4C1,ACCD8848F30,CUST0016,2026-05-18T15:59:32,2196.34,USD,debit,card,Merchant/Kim,CA,FIAT,,,,False
TXN3FF90D9868,ACCBC14B93C,CUST0010,2026-05-18T16:07:47,629.44,USD,debit,ach,Merchant/Nguyen,GB,FIAT,,,,False
TXNDF5CF5B79F,ACC4A13B151,CUST0004,2026-05-18T16:34:45,898.08,USD,debit,card,Merchant/Rossi,GB,FIAT,,,,False
TXND54B577FF4,ACC83B973E7,CUST0056,2026-05-18T16:46:48,1170.31,USD,credit,ach,Merchant/Novak,FR,FIAT,,,,False
TXN0F008A22BE,ACCAF58DD2C,CUST0033,2026-05-18T17:47:41,424.66,USD,debit,wire,Merchant/Nguyen,NL,FIAT,,,,False
TXNFF4CE3C68E,ACCAF58DD2C,CUST0033,2026-05-18T18:34:35,213.65,USD,debit,card,Merchant/Ivanov,NL,FIAT,,,,False
TXN415F15D221,ACCCBC0528B,CUST0001,2026-05-18T19:53:54,315.01,USD,debit,card,Merchant/Patel,FR,FIAT,,,,False
TXND8FF59CEF9,ACC2228256E,CUST0024,2026-05-18T19:59:32,5995.73,USD,debit,wire,Merchant/Garcia,DE,FIAT,,,,False
TXNB1E8A9D0DC,ACC7815A298,CUST0054,2026-05-18T20:25:29,685.97,USD,debit,ach,Merchant/Haddad,US,FIAT,,,,False
TXN8B8B4DB6AD,ACCED830739,CUST0042,2026-05-18T22:27:46,578.38,USD,credit,card,Merchant/Lee,CA,FIAT,,,,False
TXND63D7C1F36,ACC04B4F9D3,CUST0019,2026-05-18T23:20:45,6082.21,USD,debit,card,Merchant/Moreau,GB,FIAT,,,,False
TXNA13EE68F25,ACC2F9105AC,CUST0005,2026-05-18T23:25:16,5472.78,USD,credit,cash,Cash deposit,CA,FIAT,,,,False
TXNDBF5EE59A8,ACC5FFE8845,CUST0077,2026-05-19T00:20:33,8619.68,USD,credit,ach,Merchant/Garcia,NL,FIAT,,,,False
TXN46A1C87194,ACC586AEF9F,CUST0085,2026-05-19T00:51:02,492.44,USD,debit,wire,Merchant/Abara,DE,FIAT,,,,False
TXNA19495A282,ACC0EE28409,CUST0047,2026-05-19T00:56:56,1967.37,USD,credit,ach,Merchant/Tanaka,SG,FIAT,,,,False
TXN57AD9FEDAA,ACC0E253720,CUST0041,2026-05-19T01:13:32,871.14,USD,debit,ach,Merchant/Kim,CA,FIAT,,,,False
TXN39002C8B9F,ACC586AEF9F,CUST0085,2026-05-19T02:08:00,130.76,USD,debit,ach,Merchant/Novak,DE,FIAT,,,,False
TXN677116072C,ACC006A7EBF,CUST0055,2026-05-19T02:45:22,662.43,USD,debit,ach,Merchant/Moreau,NL,FIAT,,,,False
TXND9916B216C,ACCFD2FB4EE,CUST0008,2026-05-19T02:52:48,946.05,USD,debit,ach,Merchant/Okafor,DE,FIAT,,,,False
TXN9A3AA67077,ACC60478FA5,CUST0015,2026-05-19T04:11:41,1757.81,USD,debit,ach,Merchant/Andersson,CA,FIAT,,,,False
TXN71D9E9948E,ACC80075352,CUST0031,2026-05-19T04:41:19,564.5,USD,credit,ach,Merchant/Sato,SG,FIAT,,,,False
TXND72070378C,ACC8E73C8F5,CUST0059,2026-05-19T04:42:26,1718.91,USD,debit,wire,Merchant/Adeyemi,CA,FIAT,,,,False
TXNBD730C4E1F,ACCC5335F93,CUST0087,2026-05-19T05:20:25,7365.71,USD,debit,card,Merchant/Rossi,AU,FIAT,,,,False
TXN02A1947649,ACC79CD60D9,CUST0069,2026-05-19T05:27:23,945.51,USD,credit,card,Merchant/Lee,AU,FIAT,,,,False
TXNEF0E317C81,ACC4BA97029,CUST0078,2026-05-19T06:32:34,2299.31,USD,debit,ach,Merchant/Lee,US,FIAT,,,,False
TXNB551CDD487,ACCBAF5614F,CUST0039,2026-05-19T06:43:54,1941.47,USD,debit,wire,Merchant/Rossi,AU,FIAT,,,,False
TXN3C9AD16578,ACCCC1882B4,CUST0089,2026-05-19T07:04:50,1075.06,USD,credit,ach,Merchant/Cohen,SG,FIAT,,,,False
TXN564A8988D9,ACC961021F3,CUST0058,2026-05-19T07:18:43,328.78,USD,debit,card,Merchant/Rossi,DE,FIAT,,,,False
TXNB7B5796582,ACC04B4F9D3,CUST0019,2026-05-19T07:48:57,8019.79,USD,debit,wire,Merchant/Lee,GB,FIAT,,,,False
TXNC18C066B95,ACCBAF5614F,CUST0039,2026-05-19T08:11:19,2187.99,USD,credit,wire,Merchant/Brown,AU,FIAT,,,,False
TXN5202D96E95,ACC2228256E,CUST0024,2026-05-19T10:13:06,2604.06,USD,credit,card,Merchant/Cohen,DE,FIAT,,,,False
TXNE7FBB6D17F,ACC7452DD56,CUST0062,2026-05-19T10:35:03,1943.82,USD,debit,ach,Merchant/Haddad,AU,FIAT,,,,False
TXN48C5599E32,ACC0E253720,CUST0041,2026-05-19T11:14:42,857.71,USD,credit,wire,Merchant/Kim,CA,FIAT,,,,False
TXNEE0253DDFA,ACC282C086D,CUST0036,2026-05-19T11:43:32,385.99,USD,debit,ach,Merchant/Farouk,AU,FIAT,,,,False
TXN956C0C9F09,ACC67D2D5E4,CUST0049,2026-05-19T12:05:47,982.68,USD,debit,wire,Merchant/Ivanov,AU,FIAT,,,,False
TXNC8B4007E19,ACC62036A3C,CUST0013,2026-05-19T12:06:42,160.76,USD,debit,wire,Merchant/Abara,SG,FIAT,,,,False
TXN6637E6CCF0,ACC02414BC0,CUST0090,2026-05-19T13:04:20,856.5,USD,credit,ach,Merchant/Smith,CA,FIAT,,,,False
TXN9BF4304C5B,ACC5EFC0872,CUST0003,2026-05-19T13:41:44,1454.76,USD,credit,card,Merchant/Nguyen,DE,FIAT,,,,False
TXNF120749F47,ACC78072F9C,CUST0046,2026-05-19T13:50:35,167.58,USD,credit,card,Merchant/Ivanov,NL,FIAT,,,,False
TXN4E24EBB945,ACC214B90FB,CUST0070,2026-05-19T13:57:30,761.84,USD,debit,card,Merchant/Ivanov,SG,FIAT,,,,False
TXNE587C3FF2A,ACC62036A3C,CUST0013,2026-05-19T15:31:43,576.0,USD,credit,ach,Merchant/Volkov,SG,FIAT,,,,False
TXN94E441E44E,ACC961021F3,CUST0058,2026-05-19T16:51:32,496.97,USD,credit,ach,Merchant/Sato,DE,FIAT,,,,False
TXN6C2FD1893C,ACC68550ACB,CUST0003,2026-05-19T17:45:40,1776.61,BTC,credit,crypto,OrbitalX,DE,CRYPTO,BTC,exchange_wallet,BUYER-E65032,False
TXN80B1888D01,ACC7815A298,CUST0054,2026-05-19T18:16:44,1629.18,USD,credit,ach,Merchant/Cohen,US,FIAT,,,,False
TXN7357B87483,ACC428B80C7,CUST0022,2026-05-19T19:41:42,73.39,USD,debit,ach,Merchant/Sato,US,FIAT,,,,False
TXN1D5D8E4BF5,ACCEED3F5D7,CUST0006,2026-05-19T20:14:55,3678.81,XRP,credit,crypto,P2P Marketplace,SG,CRYPTO,XRP,exchange_wallet,BUYER-9876D7,False
TXNDFEA56D437,ACC5D8749DD,CUST0035,2026-05-19T21:23:37,1540.3,USDT,credit,crypto,ClearChain Exchange,SG,CRYPTO,USDT,exchange_wallet,BUYER-198CEF,False
TXNED9D56EEA6,ACC0E253720,CUST0041,2026-05-19T21:48:53,279.53,USD,credit,ach,Merchant/Abara,CA,FIAT,,,,False
TXN2DBA86CA9A,ACCEE612836,CUST0031,2026-05-19T22:34:16,7386.37,ETH,debit,crypto,CoinBridge Exchange,SG,CRYPTO,ETH,exchange_wallet,,True
TXNCBF3AE8C10,ACC27103F42,CUST0020,2026-05-19T22:51:55,6221.71,USD,debit,ach,Merchant/Smith,DE,FIAT,,,,False
TXN5835AFA319,ACC8E73C8F5,CUST0059,2026-05-19T23:00:14,2898.09,BTC,debit,crypto,CoinBridge Exchange,CA,CRYPTO,BTC,exchange_wallet,,False
TXNE29F10332F,ACC02414BC0,CUST0090,2026-05-19T23:35:45,789.01,USD,debit,ach,Merchant/Rossi,CA,FIAT,,,,False
TXN446034A82C,ACC64971567,CUST0068,2026-05-20T00:47:44,911.65,USD,debit,wire,Merchant/Muller,DE,FIAT,,,,False
TXN27DF3C7225,ACC94EF9BD4,CUST0071,2026-05-20T01:49:14,328.49,USD,credit,card,Merchant/Okafor,SG,FIAT,,,,False
TXN655CCEB89F,ACCA91A5FC0,CUST0019,2026-05-20T02:03:28,9396.22,USD,credit,ach,Merchant/Kowalski,GB,FIAT,,,,False
TXN0BEF3888D9,ACCD375BE54,CUST0048,2026-05-20T03:12:57,1172.04,USD,debit,ach,Merchant/Smith,US,FIAT,,,,False
TXNC8F3D73596,ACCBAF5614F,CUST0039,2026-05-20T04:39:42,5412.52,USD,debit,ach,Merchant/Brown,AU,FIAT,,,,False
TXN746CD6A337,ACCFFF6AE73,CUST0073,2026-05-20T05:19:36,396.88,USD,credit,wire,Merchant/Adeyemi,DE,FIAT,,,,False
TXN73A87A5104,ACC79CD60D9,CUST0069,2026-05-20T05:32:09,1428.55,USD,credit,ach,Merchant/Adeyemi,AU,FIAT,,,,False
TXN0656F0B1F6,ACC163A7066,CUST0075,2026-05-20T06:04:41,303.01,USD,credit,wire,Merchant/Novak,SG,FIAT,,,,False
TXNFE5C544F26,ACC163A7066,CUST0075,2026-05-20T06:21:58,1194.83,USD,debit,ach,Merchant/Ivanov,SG,FIAT,,,,False
TXN9DA8B3D138,ACC8E73C8F5,CUST0059,2026-05-20T06:42:08,3770.54,BTC,debit,crypto,OrbitalX,CA,CRYPTO,BTC,exchange_wallet,,False
TXN7594290C41,ACC7A6DEBCB,CUST0081,2026-05-20T08:35:57,4791.0,USD,debit,wire,Merchant/Kim,AU,FIAT,,,,False
TXNDFAFCC3BDE,ACC0E253720,CUST0041,2026-05-20T09:26:41,205.48,USD,credit,wire,Merchant/Abara,CA,FIAT,,,,False
TXN774A847FF0,ACC39F0CA15,CUST0084,2026-05-20T10:21:44,29271.38,USD,credit,wire,Global Consulting Partners Returns,GB,FIAT,,,,False
TXNA99E909144,ACC163A7066,CUST0075,2026-05-20T11:19:57,467.09,USD,credit,ach,Merchant/Petrov,SG,FIAT,,,,False
TXNCBBB5A0E57,ACC2AE359FF,CUST0032,2026-05-20T13:22:25,6425.71,USD,credit,card,Merchant/Kowalski,CA,FIAT,,,,False
TXN32649DB069,ACCD3711587,CUST0024,2026-05-20T13:39:45,5007.77,USD,debit,wire,Merchant/Petrov,DE,FIAT,,,,False
TXNC5E84648DB,ACC5FFE8845,CUST0077,2026-05-20T14:29:38,9459.5,USD,debit,card,Merchant/Reyes,NL,FIAT,,,,False
TXNA47216F688,ACC62036A3C,CUST0013,2026-05-20T15:25:34,319.48,USD,debit,card,Merchant/Ivanov,SG,FIAT,,,,False
TXN71EDEB2838,ACCCFFF58EB,CUST0060,2026-05-20T15:32:51,786.01,USD,credit,wire,Merchant/Cohen,FR,FIAT,,,,False
TXN8BDDA093A2,ACCDDE58137,CUST0063,2026-05-20T15:54:58,1883.92,USD,debit,ach,Merchant/Muller,CA,FIAT,,,,False
TXNBFF148EB0C,ACC703F936B,CUST0074,2026-05-20T16:01:13,4620.59,USD,credit,ach,Merchant/Sato,NL,FIAT,,,,False
TXN6F5DCAE19E,ACC04B4F9D3,CUST0019,2026-05-20T16:04:44,9067.32,USD,debit,ach,Merchant/Khan,GB,FIAT,,,,False
TXND2551B8573,ACC5EFC0872,CUST0003,2026-05-20T17:51:12,556.65,USD,debit,ach,Merchant/Cohen,DE,FIAT,,,,False
TXN29FCABA8FE,ACC0E253720,CUST0041,2026-05-20T18:34:06,2728.98,USDT,credit,crypto,NovaCrypto,CA,CRYPTO,USDT,exchange_wallet,BUYER-540845,False
TXN7026F90D97,ACCD72300B2,CUST0047,2026-05-20T18:53:22,3206.98,USD,debit,ach,Merchant/Farouk,SG,FIAT,,,,False
TXN247768F960,ACC79CD60D9,CUST0069,2026-05-20T19:00:48,2475.65,USD,debit,wire,Merchant/Volkov,AU,FIAT,,,,False
TXN3866FE6DDD,ACC4A13B151,CUST0004,2026-05-20T19:34:37,567.14,USD,debit,card,Merchant/Rossi,GB,FIAT,,,,False
TXNFC577D233E,ACCED830739,CUST0042,2026-05-20T20:12:19,559.63,USD,credit,card,Merchant/Volkov,CA,FIAT,,,,False
TXNDEAF5D8E63,ACC78049D8C,CUST0041,2026-05-20T20:20:33,391.06,USD,debit,ach,Merchant/Cohen,CA,FIAT,,,,False
TXN13EF596441,ACCFC5E29A7,CUST0021,2026-05-20T22:25:37,1577.71,USD,credit,ach,Merchant/Garcia,US,FIAT,,,,False
TXN8968FE6C6A,ACC214B90FB,CUST0070,2026-05-20T22:42:40,1464.32,USD,debit,card,Merchant/Cohen,SG,FIAT,,,,False
TXN549A1C6B7F,ACC5D8749DD,CUST0035,2026-05-20T23:48:45,133.43,USD,debit,card,Merchant/Abara,SG,FIAT,,,,False
TXNDCF891674E,ACCED830739,CUST0042,2026-05-21T00:56:23,893.66,USD,debit,wire,Merchant/Garcia,CA,FIAT,,,,False
TXN1D5723DC42,ACC35543B56,CUST0064,2026-05-21T05:16:21,172.39,USD,credit,card,Merchant/Khan,FR,FIAT,,,,False
TXNBCB692B6B1,ACC7452DD56,CUST0062,2026-05-21T06:38:01,774.08,USD,credit,card,Merchant/Brown,AU,FIAT,,,,False
TXN32847AC735,ACCEED3F5D7,CUST0006,2026-05-21T08:14:55,4011.39,USDT,credit,crypto,P2P Marketplace,SG,CRYPTO,USDT,exchange_wallet,BUYER-9876D7,False
TXNF182C06AA0,ACCC0175359,CUST0049,2026-05-21T08:16:43,2883.07,SOL,debit,crypto,NovaCrypto,AU,CRYPTO,SOL,exchange_wallet,,False
TXN803013C857,ACCFD76BC67,CUST0070,2026-05-21T08:32:23,1365.07,USD,debit,ach,Merchant/Ivanov,SG,FIAT,,,,False
TXN7CB8BD50C8,ACC2F9105AC,CUST0005,2026-05-21T09:07:10,497.93,USD,credit,card,Merchant/Brown,CA,FIAT,,,,False
TXNE1501FA69C,ACC53946092,CUST0012,2026-05-21T10:23:34,496.17,SOL,debit,crypto,ClearChain Exchange,CA,CRYPTO,SOL,exchange_wallet,,False
TXN60CD32C462,ACCDDE58137,CUST0063,2026-05-21T11:16:27,5559.42,USD,debit,card,Merchant/Lee,CA,FIAT,,,,False
TXN331DF11644,ACCC60BE801,CUST0076,2026-05-21T11:29:39,868.61,USD,credit,card,Merchant/Silva,DE,FIAT,,,,False
TXNCCB7828764,ACCDCF7FDD7,CUST0067,2026-05-21T12:28:14,6864.62,USD,credit,ach,Merchant/Brown,NL,FIAT,,,,False
TXN5E2E96D83E,ACC586AEF9F,CUST0085,2026-05-21T12:41:36,276.17,USD,debit,ach,Merchant/Silva,DE,FIAT,,,,False
TXND63537A051,ACCBC14B93C,CUST0010,2026-05-21T14:17:08,1930.26,USDT,debit,crypto,ClearChain Exchange,GB,CRYPTO,USDT,exchange_wallet,,False
TXN9DCCD5C513,ACC0BB1FA13,CUST0057,2026-05-21T15:11:07,1232.94,ETH,debit,crypto,ClearChain Exchange,CA,CRYPTO,ETH,exchange_wallet,,False
TXN000B3F8476,ACC16F48D07,CUST0040,2026-05-21T16:58:34,6566.18,USD,debit,ach,Merchant/Adeyemi,FR,FIAT,,,,False
TXNFFE4706F6C,ACC1E50EF85,CUST0023,2026-05-21T18:00:20,357.14,USD,credit,card,Merchant/Osei,GB,FIAT,,,,False
TXNF6F6C64CC8,ACCC5335F93,CUST0087,2026-05-21T18:10:01,2194.44,USD,debit,wire,Merchant/Patel,AU,FIAT,,,,False
TXNF9F431CF7E,ACC62036A3C,CUST0013,2026-05-21T18:41:26,837.18,USD,credit,card,Merchant/Kim,SG,FIAT,,,,False
TXN2F8383189A,ACCA91A5FC0,CUST0019,2026-05-21T18:55:07,3912.37,USD,debit,ach,Merchant/Haddad,GB,FIAT,,,,False
TXN9742345406,ACC59A51106,CUST0025,2026-05-21T19:24:54,1353.58,ETH,debit,crypto,NovaCrypto,SG,CRYPTO,ETH,exchange_wallet,,False
TXN407256527F,ACC163A7066,CUST0075,2026-05-21T19:27:52,676.26,USD,credit,ach,Merchant/Kowalski,SG,FIAT,,,,False
TXN677B835912,ACCFD76BC67,CUST0070,2026-05-21T19:37:24,737.06,BTC,credit,crypto,NovaCrypto,SG,CRYPTO,BTC,exchange_wallet,BUYER-3AE5E5,False
TXNF8C8A519FD,ACC83B973E7,CUST0056,2026-05-21T20:27:20,457.29,SOL,credit,crypto,CoinBridge Exchange,FR,CRYPTO,SOL,exchange_wallet,BUYER-DE3529,False
TXN6A170C7784,ACC62036A3C,CUST0013,2026-05-21T20:40:07,415.61,USD,debit,ach,Merchant/Volkov,SG,FIAT,,,,False
TXNF5F177552B,ACC57556A6E,CUST0080,2026-05-21T20:41:57,964.59,USD,credit,card,Merchant/Abara,NL,FIAT,,,,False
TXND67EEFE2F9,ACCC9E7F2BE,CUST0009,2026-05-21T21:54:23,5778.78,USD,debit,card,Merchant/Lee,AU,FIAT,,,,False
TXNB3D5186951,ACCEE612836,CUST0031,2026-05-21T22:34:16,6737.02,XRP,credit,crypto,NovaCrypto,SG,CRYPTO,XRP,exchange_wallet,,True
TXNE54CA2ACAF,ACCC5335F93,CUST0087,2026-05-21T22:35:29,5815.02,USD,credit,wire,Merchant/Sato,AU,FIAT,,,,False
TXNADEBD67FBA,ACCA91A5FC0,CUST0019,2026-05-21T22:54:51,8788.66,USD,debit,wire,Merchant/Kowalski,GB,FIAT,,,,False
TXN0CA9D0E8DB,ACC2F9105AC,CUST0005,2026-05-21T23:25:16,3774.83,USD,credit,cash,Cash deposit,CA,FIAT,,,,False
TXNC045BC2A61,ACC4959D983,CUST0007,2026-05-22T00:31:09,3517.91,XRP,debit,crypto,ClearChain Exchange,AU,CRYPTO,XRP,exchange_wallet,,False
